Load (N),Strain (%)
30.56544811,92.87077935
29.86071631,92.8912077
30.54188564,92.9121188
29.10811454,92.93363243
30.15389666,92.9526661
29.69251946,92.9741048
31.16438165,92.99166457
30.98957241,93.01449804
30.85890785,93.03323834
29.77335826,93.05378297
30.57289869,93.07359141
29.46276218,93.09422081
30.85304052,93.11502833
29.67044711,93.13549439
30.34723923,93.15648693
31.08009696,93.17621893
31.04135394,93.19354383
31.37709573,93.21584469
29.26280722,93.23531952
29.20562401,93.25523837
30.25429323,93.27741994
29.47906032,93.29813935
30.1098451,93.31670685
30.17066047,93.33806809
30.92102706,93.35548229
31.24857321,93.37574728
30.20204604,93.3954342
29.78583798,93.41844467
29.91994843,93.43847527
30.43087199,93.46012908
31.55767918,93.47782299
31.15646541,93.49676816
30.3607434,93.5186762
30.37145361,93.5385629
29.94667739,93.55763189
31.20200709,93.57895431
32.0234336,93.59931837
29.25442532,93.62093701
31.07292578,93.64050876
30.91841936,93.66162131
31.70128912,93.67919727
30.71492538,93.69849629
29.27398309,93.71921872
29.9227424,93.74017665
30.61937168,93.76201611
29.81666476,93.78184146
30.81476316,93.80098427
31.15721047,93.82256306
31.72196448,93.84007823
30.98892048,93.86035854
32.06180409,93.88127504
30.16162664,93.90242244
30.28577194,93.92127466
30.6615606,93.9427194
30.38952127,93.96529259
29.6796672,93.98598843
31.10226244,94.00340755
31.14826977,94.02407561
31.4312987,94.04241317
30.15007824,94.06290327
30.39101139,94.0842903
30.61182797,94.10593855
30.82472831,94.12595384
30.04670143,94.14568552
30.16013652,94.16489
30.93872219,94.18447405
31.82003275,94.20497757
31.11883998,94.22651692
31.32289276,94.24584348
30.75739369,94.26730686
30.81671894,94.28590143
30.03580496,94.30681198
31.8181701,94.32732352
32.34203905,94.34886318
31.39786422,94.36605442
32.63987601,94.3876968
32.65012056,94.40640074
30.1701948,94.42795668
30.59310839,94.44908225
30.12623638,94.46981961
31.06184304,94.49029669
31.79386258,94.5083104
30.94002604,94.52686163
30.39073199,94.54805618
30.16572446,94.56861875
30.770991,94.59000817
30.7213515,94.61008544
30.66947684,94.63156661
31.12126142,94.64966224
31.13290295,94.67080146
31.85896203,94.69012191
32.74334595,94.71103833
30.72535619,94.73026853
30.39529547,94.75093333
31.78548068,94.77180054
31.1027281,94.79235136
31.56634048,94.81311912
31.8759121,94.83351707
32.92430192,94.85165063
31.38612956,94.87280105
31.72885627,94.89078357
30.24805337,94.91312864
30.40963784,94.93382845
30.35329282,94.95459573
31.30016848,94.97357121
31.83474764,94.99465011
32.09803253,95.01255413
31.67754039,95.03289128
31.51427954,95.05282933
31.22175112,95.07470721
31.20787442,95.09480846
30.51357344,95.11638774
31.51092678,95.1350293
31.37625754,95.15583007
32.89179876,95.17554516
33.02143887,95.19595621
32.41728991,95.21516148
32.24173561,95.23597353
30.2169472,95.25615328
31.1599113,95.27720575
30.82677722,95.29814058
29.99398857,95.31756072
31.89798445,95.33675155
32.62991086,95.35718466
31.37709573,95.37681388
31.81053326,95.39718666
31.88028932,95.41864608
31.7312777,95.4392331
31.41518682,95.45864459
31.34114668,95.47977127
32.27498382,95.49862214
32.46022388,95.51884071
32.99368545,95.53970403
31.05718642,95.56124504
31.76089376,95.57838691
31.99065104,95.60042973
30.44018522,95.62144846
32.26473927,95.64166044
30.19897267,95.66146364
31.60573542,95.68206248
30.63827753,95.70014715
31.64485097,95.72019895
32.29081631,95.74172989
31.55758604,95.76325725
31.92285076,95.78342787
31.30948171,95.80250313
32.2971493,95.82311468
31.45663068,95.84157661
32.28439018,95.86303722
32.01011568,95.88434488
32.75638446,95.90313169
32.01970831,95.92420043
31.19017929,95.94273587
31.06473014,95.96520374
31.57733008,95.98575631
32.86842257,96.00527836
31.84955567,96.0243872
31.2898308,96.04484095
31.04060888,96.06417949
31.93933517,96.08506766
32.06422552,96.10572968
31.72811121,96.12766011
32.24108368,96.14644732
31.58217296,96.16702346
31.42980859,96.18470952
32.23028034,96.20531725
31.81956708,96.22650244
30.69508821,96.24718605
32.37109631,96.26710069
32.6378271,96.28862091
31.83567896,96.30723366
31.87656403,96.32638472
32.05314279,96.34872273
32.90278837,96.36945905
32.68104047,96.38743943
31.43632784,96.40930993
31.59390762,96.42895422
31.14538267,96.44904324
31.84815869,96.46902289
31.47451207,96.4897485
31.81984648,96.50912935
31.34887666,96.53028111
32.9178758,96.54836134
32.04643726,96.56964987
32.10091963,96.58990208
31.370949,96.61138722
32.450445,96.63109739
32.6314941,96.65237489
31.79470077,96.67159207
31.19921312,96.69132272
33.0645591,96.71189347
32.89338201,96.73172024
32.65189007,96.75155074
32.46534616,96.7726837
32.35321492,96.79182658
31.34887666,96.81253219
32.39093348,96.83321596
33.48877653,96.85389077
32.57552162,96.87261996
32.32974559,96.89461333
32.19619393,96.91279484
32.46013075,96.93384564
32.60131925,96.95538435
31.55292943,96.97501578
33.00700337,96.99413216
31.7777507,97.01502032
32.50408918,97.03349639
33.37468952,97.05546849
32.39698708,97.0747194
33.40682015,97.09636424
31.82934597,97.11453447
32.76783973,97.13644029
32.45947883,97.15575129
33.23378041,97.17571586
32.02706575,97.19781623
32.98558295,97.21729383
33.36621448,97.23617478
33.55229273,97.25771826
33.17994997,97.27589493
32.30059519,97.29794219
31.76992759,97.31741996
31.45681694,97.33894732
32.10548311,97.35775763
33.13049674,97.38011524
32.6407142,97.40081386
32.05146641,97.42068707
33.47592428,97.43949214
32.00210631,97.45899562
32.50520676,97.47824138
32.21221268,97.49960745
33.34879875,97.52056825
32.02082589,97.54213331
33.45189616,97.56022394
32.66260028,97.58243122
33.38111565,97.59960237
32.16164187,97.62082423
32.05034882,97.64164833
33.13347697,97.66130906
32.94516355,97.68248559
32.92588517,97.7019732
33.09249878,97.72412634
31.89779818,97.74397328
32.09663555,97.76265619
33.54949877,97.78495301
34.04291347,97.80135503
33.3448872,97.82507431
32.07121044,97.84240826
32.29537979,97.86501662
33.05179998,97.88570325
31.57434985,97.90475414
33.24057907,97.92549658
31.95377067,97.94387271
32.53379837,97.96414834
33.05245191,97.98377676
32.74837509,98.00443815
32.18278289,98.02697555
33.20928663,98.04528183
32.3609449,98.06750586
34.58140418,98.08471242
33.60947594,98.10578386
32.57058561,98.12688808
33.61459821,98.14725142
32.39884973,98.16724742
33.88980404,98.18680178
33.30558538,98.20838066
32.80984238,98.2275087
33.65175799,98.24837702
34.05045718,98.27000765
33.12584013,98.28647317
33.37096423,98.30916749
31.86976537,98.32682085
32.45789558,98.34881096
32.73589537,98.36961213
33.40682015,98.3906642
32.64639527,98.41050764
33.27932209,98.42895458
33.42963755,98.44836551
34.34568644,98.46890165
33.44938159,98.49013136
31.93039447,98.51140409
31.78315237,98.52972244
32.45268017,98.55363325
34.62471068,98.56956029
34.20040011,98.59185838
33.93152729,98.61143298
34.03471783,98.6310029
32.77100623,98.65157635
33.62949938,98.67038372
33.76491368,98.69341848
33.65734592,98.71223942
33.18488598,98.73311592
32.93408081,98.75510754
34.72045064,98.77143352
33.22958946,98.79364199
32.59871155,98.81050502
32.39363432,98.83482563
32.77370706,98.85419077
33.86195749,98.87462324
33.04891288,98.89523066
34.90755334,98.91445586
33.7049365,98.93416246
32.94423223,98.95348386
34.23094749,98.97485549
33.13822672,98.99614584
33.29198807,99.01542248
34.82382745,99.03699722
32.36746415,99.05649063
34.59937871,99.0780722
34.05502066,99.09588486
32.89682791,99.11707584
33.56290981,99.13651709
32.98455849,99.15643554
34.26298499,99.17825532
33.65203738,99.19879177
34.29828212,99.21861514
34.11611542,99.23826721
34.29958597,99.25629981
34.23141316,99.27965111
34.47467461,99.29781396
33.71108323,99.31935569
34.19220448,99.33844937
33.00243989,99.35986648
33.97101536,99.37942783
34.34158862,99.39891821
35.06103531,99.42178271
33.16598013,99.44144256
34.88203511,99.46007317
33.36546943,99.4797377
32.99741074,99.50000421
32.96239302,99.52179192
33.06474537,99.54100323
34.81050953,99.56384828
33.78400579,99.58185492
34.41357985,99.60137627
34.73069519,99.62161626
33.73753279,99.64004375
34.32836384,99.66333354
33.09156746,99.682971
35.17856821,99.70368002
34.03965384,99.7239012
32.56155178,99.74239116
34.1096893,99.76385939
34.52291712,99.78322587
34.23905,99.80510677
33.91690552,99.8228518
34.77269784,99.84403364
33.78996626,99.86442699
33.13217312,99.88444529
33.10376778,99.905884
34.58764404,99.92599644
33.73455256,99.9453703
34.458749,99.9660132
33.36435184,99.98353701
33.38605165,100.0065006
34.39262509,100.0262687
34.35220569,100.0488197
34.25553441,100.0657577
35.66900268,100.087541
33.64095464,100.1066245
34.66410562,100.125556
33.23145211,100.1476143
33.67904574,100.1673021
33.78223628,100.1884898
34.34466198,100.2082174
35.89661792,100.2274226
34.00994465,100.2500479
34.60207954,100.2673156
35.09083763,100.2899475
34.38666463,100.3077379
34.22228619,100.3295067
33.98051485,100.3493542
34.76506099,100.3686224
33.13077614,100.3915584
34.21520814,100.4114202
34.45995972,100.4288637
35.06140783,100.4498738
34.01525319,100.4691393
34.91947427,100.491131
33.48253667,100.5109144
34.38554704,100.5334574
34.6262008,100.5514072
34.40408036,100.5724603
35.92995927,100.5907649
34.55197439,100.6102884
35.50536931,100.6336218
33.96449611,100.6527322
34.296792,100.6726014
33.91411155,100.6942246
34.29027274,100.7127568
35.30159593,100.7357677
34.73525867,100.7531213
34.54936668,100.7734352
34.13986415,100.7933301
35.23733467,100.8140969
35.1196155,100.8363396
34.21511501,100.8554527
34.96883437,100.8754292
36.09973937,100.8960455
35.95175222,100.9133531
34.32286903,100.9349831
34.32733938,100.9552153
34.48696807,100.9776463
34.43723544,100.9961332
35.32152623,101.0175176
35.10946408,101.0364193
35.39398313,101.055399
35.66276282,101.0775356
35.34145653,101.0971098
34.98196602,101.1182024
34.69036892,101.1378244
35.376288,101.1579546
34.82820466,101.1795138
35.77889875,101.1982764
35.30653194,101.2202231
34.94089469,101.236476
35.86467355,101.2596958
34.40212458,101.2781125
34.28729251,101.2984817
34.43146124,101.3212892
35.60548648,101.3414738
35.03905609,101.3604267
35.99058837,101.3794928
35.08413211,101.3996716
35.76874733,101.4208909
35.26909277,101.4397585
35.10881215,101.4622311
34.99137238,101.4813951
35.8639285,101.5028299
34.46945921,101.5191952
36.59632057,101.5402499
35.84390506,101.5628525
34.68301147,101.5825784
35.81997007,101.6021099
34.22573209,101.623603
35.58117896,101.6410996
34.22340378,101.6634322
35.45992076,101.682797
37.42892295,101.7044787
35.16040742,101.7226748
35.59105098,101.7429276
36.02635115,101.7636017
36.26113757,101.7838468
35.62914208,101.805763
35.12278199,101.8249494
36.04022786,101.844457
35.98453477,101.8662445
35.83021462,101.8839092
35.21312028,101.9056422
35.73326394,101.9247989
35.8754769,101.9483567
35.7426703,101.9652857
36.42719239,101.985865
35.97382456,102.0062765
37.12838516,102.0254928
34.89293158,102.0477953
34.98792648,102.0675571
35.29796377,102.0882671
35.05181521,102.107961
36.3169238,102.1262194
36.15058959,102.1478507
35.74676812,102.1676875
36.1171551,102.1906952
35.85703671,102.2078238
36.76107153,102.2286943
36.3486819,102.2480764
36.58467904,102.2670994
36.13037989,102.2909716
36.34039313,102.3100114
36.65136173,102.3305239
35.07258371,102.3499372
35.96628085,102.3691645
35.47286615,102.3908694
36.80791706,102.4098987
35.14010459,102.4327891
35.51589325,102.4501711
36.25433892,102.4711278
36.66207194,102.4932279
35.02853215,102.5126246
36.98542714,102.5332621
36.15412861,102.5524434
35.08506343,102.5722501
36.20600328,102.5921573
36.65341064,102.6122154
35.63947976,102.6346266
35.93964502,102.6525258
36.59883514,102.6751867
35.90807319,102.6936122
36.35268658,102.7136605
36.20125353,102.7346119
36.36404872,102.7539608
35.8980149,102.7743846
36.4581123,102.7942983
36.41722724,102.8143886
36.60498187,102.8359474
35.964977,102.8572364
36.7549248,102.8775951
36.54258326,102.8948531
36.13522276,102.9162092
35.97224131,102.9351082
36.22630611,102.9554532
36.91306338,102.977821
35.81913188,102.9979467
36.2069346,103.0170168
36.5069136,103.0368879
37.15455532,103.0578343
35.01418978,103.0775375
36.39589995,103.0972559
37.41420805,103.1186567
35.6352888,103.1381928
36.99613735,103.159351
37.31595352,103.1769545
36.102999,103.1995216
36.4526175,103.2193394
36.84796393,103.2399826
36.57015041,103.2598444
38.32643852,103.2794029
35.2636911,103.2992575
37.08973527,103.3187846
37.78077662,103.3400604
35.9389931,103.3616338
35.25754437,103.3802251
35.91775894,103.4016049
36.49890423,103.4195782
37.47129813,103.441834
36.31934524,103.4619321
36.82402894,103.4815915
36.17359325,103.5029465
36.84824333,103.5226392
36.36321053,103.5416005
37.05453128,103.561287
36.77848727,103.5827019
37.2656621,103.6042074
36.69261932,103.6222993
36.83408722,103.6443196
37.53863275,103.662558
36.1145474,103.6841698
36.52321175,103.7045437
38.12899813,103.7241439
37.41160035,103.7451454
36.9512476,103.7633514
36.47096455,103.7838346
37.95651719,103.8057126
37.51525655,103.8265033
37.75656223,103.8458455
38.01546991,103.865392
38.03567961,103.8860801
36.67334095,103.9036905
37.6089476,103.9256342
37.52950579,103.9460668
37.9299745,103.9677992
37.15520725,103.9871143
36.80773079,104.007153
38.13812509,104.0269507
37.26352006,104.0463187
37.62636334,104.0675862
38.60266879,104.087783
37.27059811,104.1074139
37.33411431,104.1285434
36.45624965,104.1490978
37.75265068,104.1709206
37.55195066,104.1901594
37.49802709,104.209999
38.10683265,104.2285183
36.4061445,104.249405
38.82246092,104.2691291
37.95754164,104.2915214
37.77500242,104.3107689
35.91915593,104.3318035
36.79543734,104.3497799
37.98045218,104.3706659
37.17523068,104.3922679
37.54179925,104.4129335
38.70073706,104.4309166
38.77999261,104.4520572
37.38654777,104.4719455
38.65649924,104.4925239
38.78101707,104.5132954
37.89206967,104.5340669
38.42152655,104.5525702
38.71014342,104.5728634
38.30231726,104.592598
38.44751045,104.6138678
37.48703748,104.6339235
37.857797,104.6548192
38.88970241,104.674482
38.17752004,104.6958838
38.86949271,104.7141717
37.24778071,104.7334835
39.66018558,104.7548333
37.7651304,104.7757919
38.4002924,104.7943365
37.78738901,104.8159705
38.24271262,104.8353403
38.93030807,104.8569769
37.95474768,104.876569
38.89743239,104.8976769
38.14743832,104.9168983
37.56573424,104.9366237
38.53794187,104.9559951
38.93682733,104.9773379
38.14399242,104.998141
39.73133862,105.0186357
38.4233892,105.0377345
39.73999992,105.0582042
39.53604028,105.0764375
38.0884856,105.0984743
38.06753084,105.1196328
37.37332299,105.1400848
39.02502358,105.1587258
37.95027733,105.1796713
38.66320476,105.1988041
38.6015512,105.2200096
38.99605945,105.2397403
38.37933764,105.2602934
38.05607557,105.2799917
37.99246624,105.3008111
37.62776032,105.3203153
38.7632288,105.3408929
38.97910938,105.3616588
38.65361214,105.3820531
38.28592598,105.4008209
38.89519721,105.4223817
38.79005089,105.4405459
38.7519598,105.4622528
39.5511277,105.483622
39.33282569,105.5035262
40.39211199,105.5231048
39.69157115,105.5430791
38.74413669,105.5615159
39.05864432,105.5828106
39.24462944,105.6029677
39.26251084,105.6246732
39.45389763,105.6435738
39.45389763,105.6646506
39.98335451,105.6832835
39.34716806,105.7040819
39.31373358,105.7251762
39.89618272,105.7447281
38.77738491,105.7643978
40.30512646,105.7856066
39.17850554,105.8073129
39.57264125,105.8275509
39.59964961,105.8471885
39.44505006,105.8681216
39.5655632,105.8856881
40.09781405,105.9061393
39.48612139,105.9277472
39.31885585,105.9487087
39.13771361,105.9679366
40.11923447,105.9891683
40.38214684,106.0080614
40.26815295,106.028715
40.95099866,106.0481114
41.12254828,106.0695566
39.44253549,106.0895216
39.67387602,106.1096826
40.29991105,106.1287376
40.34694284,106.1500501
39.80705515,106.1712538
40.76985642,106.1906653
38.88169304,106.2093125
40.01744092,106.2311919
39.36616704,106.2501768
40.14419392,106.2704687
39.74419087,106.2923211
39.7387892,106.3134184
39.99723122,106.3320561
41.0027802,106.3524304
41.19165242,106.3709347
40.49455747,106.3912274
39.12849352,106.4133508
40.50396383,106.4338037
40.76780751,106.4535139
41.42764956,106.4726996
40.06810486,106.4916381
40.70699215,106.5121951
40.84408283,106.5328006
40.9476459,106.555657
40.96385092,106.5742765
39.45846111,106.5959015
41.06853157,106.613683
40.43420777,106.6346014
41.94090143,106.6547425
40.91113806,106.6749888
40.62401131,106.6951937
41.6174531,106.7155927
39.96994346,106.7351794
41.31225869,106.7557419
41.32362083,106.7774727
40.80701619,106.7983471
41.55598581,106.8150678
41.01702943,106.836348
41.20562226,106.8561757
40.31797871,106.8780081
41.58169031,106.8979941
41.36543721,106.9188845
41.94099456,106.9368721
41.6373834,106.9573661
41.33330658,106.9763646
42.66398028,106.9972409
40.58936611,107.0195501
40.13860598,107.0403553
42.19850525,107.0588308
41.11006856,107.0800279
41.10112786,107.098491
41.86425358,107.1181188
42.31370986,107.1399383
42.17475653,107.1605426
40.92473537,107.1808465
42.52018407,107.2006731
43.20200533,107.2196561
43.08661446,107.2409324
41.50914028,107.2600803
42.08292812,107.2820297
43.1840308,107.301254
42.18174145,107.3219958
42.4313359,107.3403741
43.08763891,107.3618592
42.81364381,107.3828708
43.27604547,107.4032947
42.69704223,107.4214417
43.50868985,107.4430362
43.06081682,107.4622781
42.94402897,107.4832656
42.8953208,107.5038391
44.07046363,107.5245496
43.43437031,107.5419099
44.15009171,107.5641467
43.70268434,107.5846496
42.71706566,107.6064763
42.54886881,107.6248012
43.55721176,107.6455081
44.25505176,107.6642356
44.23167557,107.6861981
45.43103278,107.7063239
44.21854392,107.7265874
43.46342757,107.744985
44.51330751,107.7660738
44.90558058,107.7858005
46.14051431,107.8080443
44.64546219,107.8278028
45.40812224,107.8479962
45.50041631,107.8672098
44.98288035,107.8877698
45.1343134,107.9069832
44.15372387,107.9273747
44.94450986,107.9497191
45.28043792,107.9694415
45.8589755,107.9884221
45.83969712,108.0093379
46.06125876,108.0289885
45.47229037,108.0485161
46.02055997,108.070233
46.59676924,108.0906938
45.73417827,108.1096654
46.52291536,108.1305036
47.59160802,108.149586
45.83178088,108.1712834
46.65097222,108.1911176
48.24278876,108.2123562
48.0722636,108.2308819
46.51853815,108.2515802
47.95743152,108.270477
47.75514826,108.2903821
47.7607362,108.3116831
49.1399318,108.3337515
48.51883277,108.3522989
47.66061902,108.3731578
48.77988249,108.3921793
48.62360656,108.4127141
49.01401699,108.433543
49.28251728,108.4545438
48.41154441,108.4736475
50.13905466,108.4948443
49.43795502,108.5133094
50.16960204,108.5338336
48.85336384,108.5547684
50.54874346,108.5758065
49.96424541,108.594448
50.95619708,108.6156041
51.20644346,108.635174
50.796289,108.6557277
50.73500797,108.675694
51.29789934,108.6964151
51.65142938,108.7154873
52.60920152,108.7362378
53.05148661,108.7551046
51.64844915,108.776584
51.95466802,108.7974974
52.73101851,108.8176944
52.41418257,108.8369953
52.29189992,108.8578488
52.79574543,108.8762902
53.79728973,108.897391
52.63229832,108.9187022
54.02443931,108.9389886
54.4984825,108.9590522
54.5703806,108.9791198
54.64684218,108.9978025
55.25005981,109.0177212
54.76120859,109.039264
56.60364404,109.0605599
54.97559905,109.0790346
56.82511255,109.099952
56.3332811,109.1202777
55.82971498,109.1404327
57.72169679,109.1603297
57.42236972,109.1811124
57.63554946,109.2011671
57.29664117,109.221505
56.58399314,109.2416852
58.00547078,109.2620792
58.34046751,109.2836495
56.77063018,109.3033369
57.87825212,109.3214844
58.26586857,109.3418581
58.78005177,109.3630159
58.41106176,109.3847344
58.67555737,109.4027905
57.99531937,109.4244807
60.68684161,109.4437822
60.24865434,109.4643997
60.52777171,109.4848979
60.42513996,109.5054118
60.82616746,109.5245005
59.95929241,109.5441334
61.14579737,109.5648933
62.47246638,109.5860255
61.06570363,109.6063095
62.14287132,109.6274929
63.52132186,109.6451076
63.85166198,109.6663269
62.86939606,109.6848629
62.55330518,109.7059735
64.57231939,109.7265471
63.38823587,109.7477789
65.77391177,109.7668104
64.01389837,109.7882213
65.90317935,109.8066381
65.5037351,109.8263447
65.04785269,109.8470221
66.12902507,109.8681128
65.55672735,109.8885652
64.74694237,109.9086487
66.12138823,109.9281154
66.54681638,109.9493953
67.00586528,109.9698519
67.30575114,109.9905565
67.73807108,110.0084854
69.05682385,110.0301743
69.63107735,110.0491324
67.25806743,110.0701609
68.51088256,110.0905238
68.63791496,110.1109222
69.20099258,110.1302727
68.14356893,110.1512624
69.17817518,110.1689548
69.40634921,110.1913588
70.15652955,110.212189
68.34547967,110.2328379
70.80817595,110.2518401
71.2454319,110.2729679
72.03053683,110.2912277
71.52007893,110.3118011
70.26260719,110.3320565
72.84805179,110.3534613
72.03267887,110.373029
72.07626477,110.39444
73.74566048,110.4135104
73.28977808,110.4341665
74.18729365,110.4549953
72.88614288,110.4735472
74.00745526,110.4942243
74.98189807,110.5156291
74.91968572,110.534287
75.57207718,110.5552904
75.72378963,110.5750874
76.05263963,110.5958789
76.79807022,110.6172346
75.50921291,110.6355801
77.10158825,110.6552909
76.61907002,110.6756522
76.87574252,110.6967107
77.57972926,110.717371
76.6900368,110.7354764
77.77372375,110.7579664
77.43695751,110.7759625
77.41022855,110.7962017
79.85252887,110.8178967
78.81075144,110.838428
78.78355682,110.8584193
79.15217429,110.8783549
79.10560817,110.8988334
80.29676974,110.9199794
80.39185777,110.938577
80.78766987,110.9595032
80.61006665,110.979001
81.11819625,110.9996132
82.86340162,111.0202407
81.82069287,111.0419337
83.67123082,111.0609366
82.16137066,111.0803892
83.97791535,111.0999168
83.24831724,111.1206013
83.21246132,111.1411927
82.89748803,111.1625943
84.99082178,111.1822793
85.29322222,111.2031935
84.25787091,111.2214848
84.84907448,111.2418607
84.18271318,111.2624331
84.82076228,111.2839693
86.0851258,111.3032826
86.22407913,111.3243787
86.44424379,111.342503
87.1963799,111.3641222
87.61165664,111.3839906
89.31960911,111.4053972
88.35177869,111.4234502
88.04611862,111.4446631
87.74502203,111.4639474
87.88760751,111.4850794
89.19397369,111.5053352
88.88663724,111.5269716
91.22397751,111.545072
89.90066126,111.5672201
89.25767615,111.584078
90.07388726,111.6055768
89.29558098,111.6251416
89.86685425,111.6453427
91.4260745,111.6647478
90.96600115,111.6848479
91.81741625,111.7049705
91.84014052,111.724804
92.11041033,111.7444397
91.55906737,111.7646478
92.97197685,111.7839974
93.34962815,111.8044669
93.4606418,111.8261595
94.63783354,111.8442136
94.56099942,111.8641835
95.43951601,111.8858055
94.62954476,111.9056135
94.19145063,111.9237991
96.13307193,111.9443865
96.27528489,111.9637375
96.15654126,111.9842903
95.62401101,112.0032947
96.9953835,112.0244991
96.60525247,112.0451903
97.74090722,112.0636596
97.96507657,112.0844775
97.7720134,112.1039559
98.63283485,112.124519
99.22534227,112.1437797
98.6257568,112.1652492
99.1477631,112.1837575
98.71777147,112.2027477
98.50682691,112.2230259
99.64220226,112.2437109
100.25464,112.2647661
99.54208508,112.2838289
99.82222691,112.304574
100.6880775,112.3240688
102.1272503,112.3437628
102.0127907,112.3631041
101.8124633,112.3834902
101.3321802,112.4035697
102.153793,112.4246222
102.1210104,112.4423848
102.5639474,112.4641358
103.2821834,112.4836951
103.5329886,112.5041368
104.3385826,112.5231898
105.1913947,112.5436705
104.6737656,112.5651261
103.7376001,112.5829812
105.4040156,112.6033315
106.5588556,112.6224935
106.0311683,112.6446786
106.3172705,112.6623029
106.0864888,112.6842016
105.9382223,112.7023428
106.378831,112.723467
107.5387932,112.7442564
106.2579453,112.7631713
108.6302102,112.7841751
107.8653149,112.802632
107.9151407,112.8246716
108.2120463,112.841946
109.8335721,112.8628297
109.8876819,112.8836622
109.1250218,112.9034401
109.1256738,112.9218804
109.8019071,112.9433821
110.0474037,112.9621607
110.7285731,112.9823891
111.5082763,113.0038924
111.3177277,113.0226873
111.3363542,113.0437061
110.8112745,113.0621695
111.8483022,113.0829037
112.4310307,113.1020029
112.7356663,113.1227226
112.6224175,113.1415364
113.6559062,113.1634822
113.7758605,113.1809537
114.606414,113.203484
114.8968935,113.2229202
114.4397072,113.2421718
115.4229045,113.2632938
113.8250344,113.2809533
114.9642281,113.3037662
115.4279336,113.3217491
115.2860001,113.3432003
115.6994142,113.3614489
116.4799556,113.3824391
117.395632,113.4008131
116.5530644,113.4228646
117.0410775,113.4410731
116.5473834,113.4617226
118.9154573,113.4823273
118.4542663,113.5012629
117.8852282,113.5218871
118.3721237,113.5408783
118.745584,113.5622242
117.9031096,113.581439
119.974371,113.6024223
119.9701801,113.6214288
119.986292,113.6421848
120.7862981,113.6596728
119.8624261,113.6819948
122.0201142,113.7026715
120.4504631,113.7215925
120.9883019,113.7426042
122.9859889,113.7611201
121.4697026,113.7814262
122.8549518,113.8000058
122.9838468,113.8231508
122.8075475,113.8409434
123.7898134,113.8620546
123.9567995,113.8812309
122.4320382,113.9017216
123.661384,113.9213077
124.8367131,113.9410599
124.4547777,113.9626149
126.3677143,113.9808607
125.3206283,114.0019938
125.1031645,114.0198953
125.0142232,114.0422493
124.784559,114.060562
127.8449781,114.0799404
126.2391917,114.1012308
126.3264567,114.1210304
127.3122616,114.1403526
127.6798546,114.1599965
129.2232424,114.1815226
127.0670444,114.2002413
127.0860434,114.2212684
128.5517588,114.2401621
129.3487847,114.2609982
129.0808432,114.2807535
130.4385252,114.3007506
130.3668134,114.3193896
129.537005,114.3403741
129.3881796,114.3598146
130.0881617,114.380725
130.2561723,114.4016138
131.3433051,114.4206785
130.8577135,114.4414102
131.4629801,114.4593931
131.9914125,114.4809353
132.4130222,114.4992426
130.5006444,114.5204526
131.9156028,114.5396496
133.0979168,114.5602054
131.822098,114.5797786
132.7152364,114.5990676
133.6864196,114.6211612
134.2836767,114.6404792
134.4341785,114.6608642
134.2842355,114.6802992
134.9912956,114.7002219
135.8066685,114.7190339
134.6009783,114.7403772
135.0847073,114.7588399
136.2707466,114.7804402
136.1934468,114.7984498
137.6911998,114.8197379
137.9552297,114.8383472
137.5837252,114.8590367
136.6126351,114.8810288
137.4946907,114.8995748
137.5491731,114.9216092
138.5987736,114.9388141
138.2944174,114.9588419
138.3068971,114.9791201
138.4955831,115.000684
139.1288824,115.0185789
139.5411789,115.0398747
140.3605565,115.0581535
140.0798559,115.0789558
140.1697285,115.0984684
139.8232765,115.1191553
141.1544159,115.1394491
141.0177909,115.1593037
140.8130862,115.1798716
141.7152584,115.1990683
142.8600401,115.2195969
142.4351707,115.2384348
142.4495131,115.259246
143.1052573,115.2781841
144.2141831,115.298142
144.6851529,115.3183127
144.2765817,115.338488
144.3499699,115.359325
142.7640207,115.3782074
144.4085501,115.3990456
143.7547617,115.41884
145.3586854,115.4389142
145.27319,115.4576959
145.7458362,115.4791646
145.8818093,115.4974686
146.3603228,115.5181712
147.3939046,115.5383876
147.542078,115.5594884
147.1585594,115.5794956
148.107484,115.597567
148.0550505,115.6193783
147.9050145,115.6379705
149.1775736,115.6591013
148.5099085,115.6783417
150.3254287,115.698728
149.0739174,115.7179756
149.52356,115.7379969
150.2989791,115.7569749
150.0905491,115.7781481
150.4927874,115.7972672
151.1845738,115.8180551
151.4866017,115.839449
151.5324228,115.8569594
151.9387588,115.8787632
152.3570158,115.8966811
152.3790881,115.9186013
153.0988142,115.9372675
152.1382481,115.9588925
152.1243714,115.9771211
152.8297551,115.9972734
153.1203277,116.016373
154.2168669,116.0376666
152.7253538,116.0599785
153.4391195,116.0768792
154.6882093,116.0977205
154.5451581,116.1172226
155.8936201,116.138058
156.4814709,116.157053
155.830849,116.1766617
155.4022543,116.1972799
156.5678976,116.2167949
156.8665728,116.2364397
157.9888165,116.2574503
156.6252671,116.2763234
157.9375938,116.2971145
157.075841,116.3180676
158.3292149,116.3366789
157.7339135,116.3578709
159.0379514,116.3768609
157.9988748,116.3969907
158.7996259,116.4171244
158.8291489,116.4380827
158.4094949,116.4552574
160.819944,116.4776439
160.585437,116.4962064
160.7637852,116.5167486
161.0678621,116.5379515
